,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock
640,2020-07-29,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,202.36685198312,18998583.0,6749135.0,6064122.0,AMAC电气,,6,4,2207113780.0,1225589086.0,55.529039649238,0.0,0.0,64.94,25.5701,,15.8898,,1.5291463587346,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.5501592839739,499346.0,2.6283328604033,,,32850429748.26,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,197.52,204.18,195.27,205.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
641,2020-07-30,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,205.15775388711,14353072.0,4820829.0,5485787.0,AMAC电气,,6,4,2207113780.0,1225589086.0,55.529039649238,0.0,0.0,64.94,25.5701,,15.8898,,1.5291463587346,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1711161729454,-1008424.0,-7.0258408792208,,,33038670529.95,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,205.0,205.35,202.4,206.98,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
642,2020-07-31,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,211.46710868786,20704980.0,9045956.0,8063112.0,AMAC电气,,6,4,2207113780.0,1225589086.0,55.529039649238,0.0,0.0,64.94,25.5701,,15.8898,,1.5291463587346,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.6893900440625,1368139.0,6.6077774525742,,,34135937308.69,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,206.0,212.17,205.5,215.3,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
643,2020-08-03,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,212.95093175997,15106133.0,5838563.0,5312382.0,AMAC电气,,6,4,2207113780.0,1225589086.0,55.529039649238,0.0,0.0,64.94,25.5701,,15.8898,,1.5291463587346,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.2325609923064,695901.0,4.6067448234436,,,34687788489.2,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,213.88,215.6,210.05,215.8,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
644,2020-08-04,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,215.9275224398,19958062.0,8114609.0,7875433.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.6284464530553,58343.0,0.2923279825466,,,33897820764.33,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,214.3,210.69,210.32,222.98,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
645,2020-08-05,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,209.30959342297,12730060.0,4121776.0,4726422.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.0386890798406,-863950.0,-6.786692285818,,,33843118314.95,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,210.74,210.35,206.55,212.8,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
646,2020-08-06,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,211.61254172134,14565688.0,5031026.0,5948648.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1884642386576,-674032.0,-4.6275328704006,,,34028141305.5,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,216.88,211.5,208.0,217.88,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
647,2020-08-07,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,206.79141405827,18055246.0,5904447.0,7832956.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.4731891958118,-2129776.0,-11.795884697445,,,32868127599.53,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,209.0,204.29,202.11,214.3,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
648,2020-08-10,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,201.06261544763,13078744.0,3353235.0,4507471.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.0671393984656,-1094216.0,-8.3663691253533,,,32287316298.76,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,204.2,200.68,198.08,205.3,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
649,2020-08-11,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,201.76205650878,12233213.0,3921237.0,4262264.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,0.9981496359376,-620193.0,-5.0697474163165,,,31923705899.94,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,200.75,198.42,198.13,204.6,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
650,2020-08-12,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,192.11180135783,25272741.0,8184515.0,11910540.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,2.0620892670058,-3198958.0,-12.657740606767,,,31490912991.61,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,199.9,195.73,188.2,200.26,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
651,2020-08-13,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,197.62059693627,13061210.0,4332641.0,4366298.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.0657087395114,-293503.0,-2.2471348366652,,,31532744276.43,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,200.8,195.99,194.47,201.98,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
652,2020-08-14,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,198.30841554496,11970002.0,4013891.0,3806153.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,0.97667335134869,343835.0,2.8724723688434,,,32237440536.09,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,197.7,200.37,195.99,200.45,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
653,2020-08-17,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,196.21682578482,19707410.0,5381850.0,8006058.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.6079949001765,-3039043.0,-15.42081379542,,,31634104697.34,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,200.0,196.62,194.2,200.37,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
654,2020-08-18,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,199.57737133877,22122398.0,7682274.0,7685865.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.8050420204215,-66086.0,-0.29872891718158,,,32062070918.96,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,199.6,199.28,195.88,205.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
655,2020-08-19,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,192.90402951961,18714680.0,5391291.0,7747776.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.5269946684235,-3024139.0,-16.159180921074,,,30599584845.83,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,197.8,190.19,190.0,197.8,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
656,2020-08-20,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,187.73312959433,13020138.0,3793423.0,4235789.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.0623575347341,-714949.0,-5.4911015536087,,,30314810329.94,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,187.0,188.42,185.0,191.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
657,2020-08-21,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,192.14516935612,14655272.0,4750744.0,4446528.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1957737032263,543436.0,3.7081263316027,,,30927799542.11,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,191.36,192.23,190.0,193.94,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
658,2020-08-24,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,199.81331633445,25806984.0,10817474.0,8532343.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,2.1056799782892,2314511.0,8.9685451039145,,,32501299409.57,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,194.2,202.01,192.24,208.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
659,2020-08-25,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,201.77559642154,14549072.0,4654080.0,4480167.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1871084824592,-174081.0,-1.1965093031363,,,32165040235.44,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,202.01,199.92,198.96,206.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
660,2020-08-26,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,195.90995271077,15240258.0,4023207.0,6511402.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.2435047092121,-2842159.0,-18.649021558559,,,31276929880.8,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,199.01,194.4,192.94,199.98,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
661,2020-08-27,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,204.23361287146,28397772.0,12921842.0,9300269.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,2.3170712210471,3454820.0,12.165813571572,,,32974314707.15,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,202.5,204.95,199.0,208.5,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
662,2020-08-28,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,206.92520717833,16967122.0,7035324.0,5431976.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.3844054417436,1363873.0,8.0383284802219,,,33513294723.1,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,206.32,208.3,203.68,209.5,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
663,2020-08-31,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,207.01636839254,13514481.0,4662623.0,4517397.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1026926687237,294274.0,2.1774717060907,,,33199560086.95,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,209.66,206.35,205.01,210.76,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
664,2020-09-01,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,211.78763172741,19716189.0,8032862.0,6526865.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.6087112087746,1354885.0,6.8719416313163,,,34470587587.25,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,206.5,214.25,205.01,215.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
665,2020-09-02,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,211.1179911533,14608611.0,4238913.0,5509257.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1919664728477,-799395.0,-5.4720808158969,,,33997572289.67,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,213.36,211.31,208.0,214.13,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
666,2020-09-03,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,208.81916657894,12452889.0,4034204.0,4347033.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.0160737511659,-245195.0,-1.9689808525556,,,33770718014.3,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,210.0,209.9,205.89,211.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
667,2020-09-04,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,202.6341785568,14773663.0,5121419.0,6268557.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.2054336293266,-1257165.0,-8.5095009951154,,,32863300912.82,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,202.22,204.26,200.58,205.66,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
668,2020-09-07,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,190.68612650601,44789699.0,15240454.0,26230093.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,3.6545445379399,-11418365.0,-25.493283623094,,,29989813424.8,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,202.9,186.4,180.0,204.85,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
669,2020-09-08,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,184.07685455015,22073272.0,6665553.0,7722655.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.8010336622727,-639049.0,-2.8951258336326,,,30070258203.3,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,185.0,186.9,179.51,188.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
670,2020-09-09,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,181.93040585775,18934368.0,6475181.0,7077532.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.5449197627728,-490723.0,-2.5917051997722,,,29655163146.24,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,179.0,184.32,177.99,187.5,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
671,2020-09-10,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,187.21586074009,14826421.0,5574467.0,5050626.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.2097383347619,664973.0,4.4850540801452,,,29758132462.72,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,185.0,184.96,184.5,189.5,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
672,2020-09-11,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,186.02289865084,11765001.0,4358727.0,4241150.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,0.95994661949854,48365.0,0.41109218775247,,,30134614026.1,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,186.0,187.3,183.35,189.3,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
673,2020-09-14,300750.SZ,制造业,,26.445567929385,-35.702233828092,68130152338.81,9798659080.51,1238904432.29,12.518601274656,192.82118511688,14289637.0,5246287.0,4312598.0,AMAC电气,,6,4,2329474028.0,1225589086.0,52.612266600467,0.0,0.0,64.94,25.5701,,15.8898,,1.4488249104445,0.8833,17.9751,4.9796,2.1291,27.1507,11.386,6.8958638270085,-8.6934,-7.0786,-8.6331845745446,14.736956566166,-8.1138915569458,55.2648,0.2693,1.1135,0.641,,,,1.1659402946087,1076229.0,7.5315349158275,,,31016288798.46,一般法人,,199.13208959708,13.745763362563,8.5571595428747,144.68751127617,93.277719060774,-40.47976011994,190.5,192.78,190.0,194.98,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,
