,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock,mean_score,std_score,quater_score,quater3_score
499,2020-12-22,300750.SZ,制造业,,,,,,,12.906400170769,318.68377992877,16874400.0,7492102.0,7583936.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,1.3667489288438,260098.0,1.5413762859716,,,49523862010.32,一般法人,,,,,,,,319.99,313.64,311.7,330.33,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
500,2020-12-23,300750.SZ,制造业,,,,,,,12.906400170769,318.49436401285,17390320.0,7158641.0,8038443.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,1.4085360802311,-1191403.0,-6.8509550140538,,,50212307484.0,一般法人,,,,,,,,313.67,318.0,307.18,329.3,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
501,2020-12-24,300750.SZ,制造业,,,,,,,12.906400170769,312.22128520616,9478596.0,3156837.0,3988589.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,0.76772275932438,-1041832.0,-10.991416872288,,,49107005118.0,一般法人,,,,,,,,317.0,311.0,308.5,318.66,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
502,2020-12-25,300750.SZ,制造业,,,,,,,12.906400170769,311.06636729353,9539934.0,3968459.0,3736365.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,0.77269085571876,-74183.0,-0.77760496036975,,,49389646723.02,一般法人,,,,,,,,309.0,312.79,306.01,315.2,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
503,2020-12-28,300750.SZ,制造业,,,,,,,12.906400170769,315.89874300158,11973062.0,5320503.0,5617272.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,0.96976305311481,-552696.0,-4.6161625154868,,,50019669071.64,一般法人,,,,,,,,315.2,316.78,311.0,320.0,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
504,2020-12-29,300750.SZ,制造业,,,,,,,12.906400170769,308.76898876375,12174791.0,4184049.0,5668030.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,0.98610217596758,-2041505.0,-16.768296063563,,,48633304104.0,一般法人,,,,,,,,316.79,308.0,303.38,318.8,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
505,2020-12-30,300750.SZ,制造业,,,,,,,12.906400170769,334.27021658504,22881682.0,12320118.0,10933584.0,AMAC电气,,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,62.43,23.8645,,13.3939,,1.4574105395435,1.5243,26.3391,6.7481,3.0798,27.4059,11.6812,6.7258668729474,-4.7432,-4.0578,-2.0745354423552,66.079507683241,-6.0193587258576,51.6714,0.3635,1.8213,0.7223,,,,1.8533111911324,1290743.0,5.6409445774135,,,53686114920.0,一般法人,,,,,,,,320.0,340.0,320.0,347.94,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
506,2020-12-31,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,347.59793508328,15200521.0,6732486.0,7195246.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.573316532379,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.2311724147003,-451025.0,-2.9671680332536,,,55440387675.18,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,344.98,351.11,341.71,353.9,2020,Baa1,,1635.31,6.5118810085253,16.905496100127,,,,,
507,2021-01-04,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,386.42291653409,22480807.0,11345451.0,11368169.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.573316532379,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.8208421565682,45208.0,0.20109598378741,,,63807526585.8,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,358.1,404.1,358.1,411.11,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
508,2021-01-05,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,396.32710430609,22745201.0,9923588.0,11530043.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.573316532379,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.842256856723,-1745685.0,-7.6749596541266,,,63475935876.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,395.0,402.0,386.01,403.8,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
509,2021-01-06,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,400.48179831021,18668114.0,7550639.0,8738256.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.573316532379,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.5120315278193,-1510126.0,-8.0893335020345,,,64229120488.26,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,408.0,406.77,391.01,416.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
510,2021-01-07,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,406.2350845393,17389487.0,8042631.0,7639101.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.4084686110554,-239709.0,-1.3784707967521,,,65249156671.74,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,400.99,413.23,396.88,415.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
511,2021-01-08,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,406.28587844869,21006685.0,9424088.0,11497028.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.701445042331,-1750920.0,-8.335060957976,,,63870686721.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,419.0,404.5,397.4,424.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
512,2021-01-11,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,395.50879618543,23005038.0,9047924.0,11524968.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.8633024607993,-2372626.0,-10.31350611114,,,61581131820.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,409.88,390.0,386.0,409.88,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
513,2021-01-12,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,393.72017141826,16559671.0,7002482.0,6508929.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.3412573247793,383726.0,2.3172320271339,,,63344878595.46,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,385.5,401.17,380.0,404.4,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
514,2021-01-13,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,390.07013531856,27261967.0,10139189.0,14314714.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,2.20809416604,-3514336.0,-12.890984718748,,,60791630130.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,400.0,385.0,372.98,410.5,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
515,2021-01-14,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,373.10499932242,19606569.0,6353319.0,8444224.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.5880420743287,-2784920.0,-14.204014991098,,,58266803725.38,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,375.2,369.01,368.02,384.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
516,2021-01-15,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,375.31763213638,19822928.0,9143652.0,8424557.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.6055661600145,735939.0,3.7125645616026,,,60088973625.9,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,367.99,380.55,365.0,383.98,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
517,2021-01-18,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,385.26289398527,14201178.0,5596543.0,5701171.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.1502302197305,-62236.0,-0.43824533429551,,,60617939758.2,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,376.74,383.9,375.77,391.8,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
518,2021-01-19,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,373.66116732644,16286661.0,5091544.0,7486988.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.3191447681809,-3084422.0,-18.938332418167,,,57808892745.18,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,384.0,366.11,364.55,386.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
519,2021-01-20,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,386.78078020485,21341613.0,10630929.0,8644937.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7285726726609,2277530.0,10.671780057112,,,61802192293.2,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,373.8,391.4,370.91,393.38,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
520,2021-01-21,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,390.8493320917,17479166.0,7116061.0,7273798.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.4157321983349,161410.0,0.92344222830769,,,61786402259.4,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,387.0,391.3,380.0,399.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
521,2021-01-22,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,401.04502370386,19044156.0,9014009.0,7042459.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.542489203393,1719164.0,9.0272522447306,,,64423337904.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,391.5,408.0,391.5,410.28,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
522,2021-01-25,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,403.05219523283,21741425.0,8802710.0,9698435.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7609556091054,-702213.0,-3.2298388905051,,,62678539169.1,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,406.3,396.95,392.34,418.34,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
523,2021-01-26,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,387.53766094179,15104374.0,5891201.0,7167517.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.2233849491156,-1582619.0,-10.47788541253,,,60870580299.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,396.81,385.5,383.76,396.81,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
524,2021-01-27,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,384.53308684679,14838511.0,5953985.0,5502486.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.201851266705,471166.0,3.1752916448288,,,61663239995.76,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,392.0,390.52,372.0,393.2,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
525,2021-01-28,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,373.57840004198,18182027.0,7224005.0,9119522.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.4726607124674,-1884242.0,-10.36321197851,,,58407335026.2,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,380.0,369.9,368.0,383.01,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
526,2021-01-29,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,358.54603501839,27601326.0,10077662.0,14007791.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,2.235580687027,-3831371.0,-13.8811120886,,,55914088689.18,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,376.01,354.11,342.56,377.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
527,2021-02-01,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,352.10417642064,17525081.0,7338448.0,6683401.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.419451102537,-527488.0,-3.0099033493768,,,55317225411.54,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,353.0,350.33,346.2,356.9,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
528,2021-02-02,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,355.54631422629,25086475.0,11694907.0,11047719.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,2.0318893018251,951757.0,3.7939048830097,,,58075744316.4,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,352.01,367.8,337.37,369.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
529,2021-02-03,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,382.93026608006,21107294.0,10443930.0,9227225.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7095939094304,1155433.0,5.4740934579298,,,60156870771.24,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,379.0,380.98,375.05,387.56,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
530,2021-02-04,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,386.25249466186,21630174.0,9886098.0,8384962.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.5939722799677,1343049.0,6.2091456129757,,,61344281313.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,384.91,388.5,379.5,393.8,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
531,2021-02-05,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,382.16188276962,18411695.0,6696561.0,8252649.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5459,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.3567959026691,-1458191.0,-7.9199172047984,,,58967881226.1,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,395.0,373.45,372.85,396.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
